Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(13/1, 33/1)",44.669,39217,39217,Y
"(14/1, 31/1)",44.686,39230,39230,Y
"(25/1, 12/1)",44.784,39319,39319,Y
"(45/1, 1/1)",44.803,39336,39336,Y
"(22/1, 22/1, 8/1)",45.058,39577,39577,Y
"(51/1, 17/1)",45.067,39586,39586,Y
"(44/1, 15/1)",45.07,39589,39589,Y
"(50/1, 58/1, 50/1)",45.074,39591,39591,Y
"(27/1, 27/1, 15/1)",45.257,39763,39763,Y
"(8/1, 28/1)",45.414,39908,39908,Y
"(40/1, 23/1)",45.418,39912,39912,Y
"(19/1, 57/1)",45.442,39933,39933,Y
"(56/1, 41/1)",45.446,39936,39936,Y
"(6/1, 53/1)",45.467,39956,39956,Y
"(60/1, 7/1, 60/1)",45.573,40055,40055,Y
"(10/1, 12/1)",45.599,40078,40078,Y
"(13/1, 57/1)",45.749,40211,40211,Y
"(35/1, 38/1)",45.776,40234,40234,Y
"(58/1, 47/1)",45.792,40253,40253,Y
"(55/1, 51/1)",45.799,40256,40256,Y
"(17/1, 5/1)",45.879,40332,40332,Y
"(51/1, 43/1)",45.898,40346,40346,Y
"(23/1, 44/1)",46.142,40577,40577,Y
"(51/1, 33/1)",46.161,40597,40597,Y
"(19/1, 28/1)",46.255,40686,40686,Y
"(29/1, 7/1)",46.274,40704,40704,Y
"(60/1, 27/1)",46.298,40724,40724,Y
"(54/1, 16/1)",46.337,40762,40762,Y
"(25/1, 17/1)",46.394,40814,40814,Y
"(60/1, 28/1)",46.421,40838,40838,Y
"(28/1, 41/1)",46.457,40871,40871,Y
"(41/1, 53/1)",46.48,40891,40891,Y
"(35/1, 32/1)",46.527,40933,40933,Y
"(35/1, 35/1, 40/1)",46.539,40946,40946,Y
"(17/1, 42/1)",46.557,40961,40961,Y
"(24/1, 15/1)",46.668,41068,41068,Y
"(6/1, 29/1)",46.689,41084,41084,Y
"(8/1, 12/1)",46.726,41120,41120,Y
"(12/1, 37/1)",46.763,41151,41151,Y
"(25/1, 46/1)",46.805,41188,41188,Y
"(38/1, 23/1)",46.811,41194,41194,Y
"(4/1, 47/1)",46.841,41220,41220,Y
"(8/1, 9/1)",46.846,41225,41225,Y
"(36/1, 1/1, 1/1)",46.893,41264,41264,Y
"(50/1, 55/1)",46.917,41286,41286,Y
"(40/1, 2/1)",46.93,41299,41299,Y
"(51/1, 2/1)",46.959,41325,41325,Y
"(52/1, 16/1)",46.986,41348,41348,Y
"(33/1, 24/1)",47.021,41380,41380,Y
"(25/1, 15/1)",47.022,41381,41381,Y
"(4/1, 50/1)",47.034,41391,41391,Y
"(9/1, 25/1)",47.076,41428,41428,Y
"(1/1, 4/1)",47.167,41506,41506,Y
"(23/1, 38/1)",47.248,41585,41585,Y
"(17/1, 54/1)",47.27,41603,41603,Y
"(39/1, 26/1)",47.34,41670,41670,Y
"(47/1, 25/1)",47.391,41715,41715,Y
"(15/1, 10/1)",47.412,41732,41732,Y
"(54/1, 2/1)",47.469,41786,41786,Y
"(45/1, 18/1)",47.489,41807,41807,Y
"(47/1, 33/1)",47.516,41830,41830,Y
"(60/1, 1/1)",47.6,41908,41908,Y
"(10/1, 2/1)",47.626,41931,41931,Y
"(42/1, 11/1)",47.646,41949,41949,Y
"(15/1, 13/1)",47.657,41958,41958,Y
"(53/1, 42/1)",47.759,42055,42055,Y
"(50/1, 33/1)",47.82,42113,42113,Y
"(20/1, 25/1)",47.843,42132,42132,Y
"(21/1, 52/1)",47.849,42137,42137,Y
"(40/1, 25/1)",47.904,42186,42186,Y
"(51/1, 21/1)",47.907,42189,42189,Y
"(13/1, 22/1)",47.971,42250,42250,Y
"(56/1, 38/1)",47.998,42274,42274,Y
"(38/1, 24/1, 24/1)",48.111,42380,42380,Y
"(22/1, 51/1)",48.119,42389,42389,Y
"(29/1, 47/1)",48.151,42420,42420,Y
"(11/1, 42/1)",48.168,42430,42430,Y
"(56/1, 16/1)",48.267,42525,42525,Y
"(60/1, 13/1)",48.27,42528,42528,Y
"(55/1, 57/1)",48.323,42574,42574,Y
"(21/1, 6/1)",48.391,42640,42640,Y
"(60/1, 29/1)",48.506,42744,42744,Y
"(41/1, 20/1)",48.578,42812,42812,Y
"(31/1, 54/1)",48.609,42840,42840,Y
"(14/1, 23/1)",48.664,42894,42894,Y
"(41/1, 6/1)",48.715,42940,42940,Y
"(9/1, 48/1)",48.725,42951,42951,Y
"(26/1, 56/1)",48.752,42976,42976,Y
"(13/1, 55/1)",48.85,43066,43066,Y
"(49/1, 46/1)",48.876,43092,43092,Y
"(1/1, 48/1, 48/1)",48.878,43093,43093,Y
"(10/1, 52/1)",48.895,43106,43106,Y
"(57/1, 26/1)",48.925,43134,43134,Y
"(37/1, 3/1)",49.118,43319,43319,Y
"(23/1, 1/1)",49.126,43326,43326,Y
"(56/1, 12/1)",49.21,43402,43402,Y
"(4/1, 24/1)",49.218,43411,43411,Y
"(36/1, 29/1)",49.287,43478,43478,Y
"(32/1, 21/1, 32/1, 32/1)",49.372,43558,43558,Y
"(2/1, 47/1)",49.519,43698,43698,Y
"(33/1, 58/1)",49.588,43766,43766,Y
"(55/1, 1/1)",49.605,43778,43778,Y
"(4/1, 52/1)",49.616,43790,43790,Y
"(51/1, 58/1)",49.654,43826,43826,Y
"(43/1, 1/1)",49.673,43842,43842,Y
"(52/1, 5/1)",49.711,43879,43879,Y
"(7/1, 41/1)",49.828,43989,43989,Y
"(7/1, 12/1)",49.859,44016,44016,Y
"(16/1, 42/1)",49.88,44033,44033,Y
"(59/1, 26/1)",49.91,44061,44061,Y
"(37/1, 2/1)",50.024,44168,44168,Y
"(2/1, 31/1)",50.06,44204,44204,Y
"(57/1, 49/1)",50.062,44205,44205,Y
"(46/1, 2/1)",50.066,44209,44209,Y
"(15/1, 1/1)",50.086,44225,44225,Y
"(29/1, 27/1)",50.154,44290,44290,Y
"(15/1, 57/1)",50.183,44316,44316,Y
"(23/1, 35/1)",50.195,44329,44329,Y
"(49/1, 44/1)",50.203,44332,44332,Y
"(3/1, 39/1)",50.209,44337,44337,Y
"(48/1, 50/1)",50.235,44359,44359,Y
"(57/1, 3/1)",50.241,44366,44366,Y
"(15/1, 8/1)",50.268,44389,44389,Y
"(47/1, 52/1)",50.286,44408,44408,Y
"(9/1, 22/1)",50.307,44425,44425,Y
"(16/1, 46/1)",50.545,44649,44649,Y
"(22/1, 54/1)",50.697,44794,44794,Y
"(48/1, 11/1)",50.759,44852,44852,Y
"(11/1, 52/1)",50.816,44905,44905,Y
"(54/1, 15/1)",50.828,44917,44917,Y
"(13/1, 1/1)",50.883,44968,44968,Y
"(19/1, 58/1, 58/1)",50.884,44969,44969,Y
"(1/1, 19/1, 1/1)",50.906,44988,44988,Y
"(50/1, 1/1)",50.908,44990,44990,Y
"(10/1, 10/1, 43/1)",50.936,45016,45016,Y
"(49/1, 18/1)",50.958,45034,45034,Y
"(7/1, 17/1)",50.988,45062,45062,Y
"(11/1, 33/1)",51.049,45119,45119,Y
"(49/1, 20/1)",51.064,45135,45135,Y
"(8/1, 25/1)",51.079,45144,45144,Y
"(12/1, 26/1)",51.088,45154,45154,Y
"(1/1, 53/1)",51.1,45168,45168,Y
"(4/1, 20/1)",51.137,45203,45203,Y
"(56/1, 43/1)",51.206,45269,45269,Y
"(28/1, 22/1)",51.251,45307,45307,Y
"(56/1, 44/1)",51.257,45312,45312,Y
"(5/1, 42/1)",51.259,45314,45314,Y
"(43/1, 25/1)",51.369,45414,45414,Y
"(17/1, 45/1)",51.459,45498,45498,Y
"(50/1, 18/1)",51.472,45511,45511,Y
"(2/1, 19/1)",51.492,45526,45526,Y
"(32/1, 38/1)",51.583,45611,45611,Y
"(59/1, 54/1)",51.594,45622,45622,Y
"(1/1, 40/1)",51.615,45638,45638,Y
"(9/1, 32/1)",51.706,45721,45721,Y
"(27/1, 49/1)",51.715,45730,45730,Y
"(58/1, 58/1, 3/1)",51.742,45755,45755,Y
"(15/1, 44/1)",51.814,45821,45821,Y
"(31/1, 19/1, 19/1)",51.833,45839,45839,Y
"(57/1, 20/1)",51.849,45850,45850,Y
"(13/1, 32/1)",51.852,45852,45852,Y
"(42/1, 45/1)",51.859,45859,45859,Y
"(20/1, 18/1, 18/1)",51.949,45941,45941,Y
"(10/1, 20/1)",51.972,45961,45961,Y
"(29/1, 3/1)",52.011,45999,45999,Y
"(8/1, 35/1)",52.015,46002,46002,Y
"(47/1, 54/1)",52.035,46018,46018,Y
"(44/1, 50/1)",52.043,46026,46026,Y
"(30/1, 16/1)",52.049,46032,46032,Y
"(54/1, 37/1)",52.071,46049,46049,Y
"(22/1, 42/1)",52.091,46064,46064,Y
"(26/1, 45/1)",52.151,46119,46119,Y
"(31/1, 7/1)",52.189,46155,46155,Y
"(3/1, 50/1)",52.238,46200,46200,Y
"(1/1, 18/1)",52.348,46305,46305,Y
"(32/1, 30/1)",52.353,46308,46308,Y
"(1/1, 24/1)",52.381,46333,46333,Y
"(11/1, 39/1)",52.437,46383,46383,Y
"(43/1, 24/1)",52.498,46440,46440,Y
"(17/1, 49/1)",52.506,46445,46445,Y
"(23/1, 15/1)",52.58,46513,46513,Y
"(1/1, 44/1)",52.586,46519,46519,Y
"(4/1, 21/1)",52.608,46536,46536,Y
"(27/1, 47/1)",52.632,46556,46556,Y
"(57/1, 23/1)",52.668,46590,46590,Y
"(25/1, 5/1, 25/1)",52.67,46592,46592,Y
"(27/1, 3/1)",52.672,46593,46593,Y
"(9/1, 41/1)",52.702,46620,46620,Y
"(43/1, 43/1, 40/1)",52.757,46670,46670,Y
"(49/1, 17/1)",52.802,46715,46715,Y
"(8/1, 23/1)",52.815,46722,46722,Y
"(3/1, 58/1)",52.846,46749,46749,Y
"(58/1, 10/1)",52.867,46770,46770,Y
"(55/1, 30/1)",52.912,46811,46811,Y
"(46/1, 44/1)",52.915,46814,46814,Y
"(23/1, 18/1)",53.012,46903,46903,Y
"(27/1, 23/1)",53.08,46963,46963,Y
"(56/1, 14/1)",53.114,46993,46993,Y
"(19/1, 5/1)",53.134,47013,47013,Y
"(13/1, 18/1)",53.148,47022,47022,Y
"(23/1, 28/1)",53.179,47050,47050,Y
"(41/1, 46/1)",53.238,47103,47103,Y
"(58/1, 3/1)",53.261,47124,47124,Y
"(45/1, 32/1, 45/1)",53.339,47201,47201,Y
"(28/1, 59/1)",53.393,47248,47248,Y
"(54/1, 46/1)",53.397,47252,47252,Y
"(34/1, 32/1, 37/1, 36/1, 36/1)",53.402,47257,47257,Y
"(55/1, 15/1)",53.433,47286,47286,Y
"(51/1, 18/1, 18/1)",53.578,47418,47418,Y
"(43/1, 52/1)",53.584,47424,47424,Y
"(28/1, 49/1)",53.725,47557,47557,Y
"(40/1, 28/1)",53.747,47573,47573,Y
"(7/1, 15/1)",53.78,47604,47604,Y
"(38/1, 8/1, 8/1)",53.783,47608,47608,Y
"(53/1, 40/1)",53.796,47621,47621,Y
"(46/1, 25/1)",53.808,47628,47628,Y
"(58/1, 36/1, 58/1)",53.82,47642,47642,Y
"(34/1, 42/1)",53.874,47690,47690,Y
"(45/1, 14/1)",53.876,47692,47692,Y
"(13/1, 14/1)",53.933,47745,47745,Y
"(38/1, 35/1)",53.956,47764,47764,Y
"(19/1, 36/1)",53.965,47774,47774,Y
"(48/1, 51/1)",53.999,47805,47805,Y
"(8/1, 41/1)",54.0,47806,47806,Y
"(23/1, 60/1)",54.045,47844,47844,Y
"(57/1, 40/1)",54.07,47869,47869,Y
"(48/1, 18/1, 48/1)",54.076,47872,47872,Y
"(49/1, 4/1)",54.086,47882,47882,Y
"(58/1, 14/1)",54.137,47926,47926,Y
"(58/1, 55/1, 58/1)",54.175,47963,47963,Y
"(19/1, 56/1)",54.204,47989,47989,Y
"(33/1, 49/1)",54.302,48083,48083,Y
"(7/1, 20/1)",54.362,48138,48138,Y
"(60/1, 60/1, 31/1)",54.486,48258,48258,Y
"(6/1, 24/1)",54.495,48263,48263,Y
"(7/1, 58/1)",54.52,48287,48287,Y
"(20/1, 20/1, 4/1)",54.591,48350,48350,Y
"(19/1, 26/1)",54.599,48358,48358,Y
"(48/1, 40/1)",54.682,48433,48433,Y
"(9/1, 17/1)",54.714,48463,48463,Y
"(56/1, 53/1, 23/1, 28/1, 48/1, 51/1, 53/1)",54.726,48477,48477,Y
"(25/1, 43/1, 43/1)",54.817,48564,48564,Y
"(26/1, 55/1)",54.842,48585,48585,Y
"(41/1, 18/1)",54.934,48671,48671,Y
"(23/1, 15/1, 23/1)",54.99,48720,48720,Y
"(51/1, 34/1)",55.023,48750,48750,Y
"(21/1, 53/1)",55.104,48820,48820,Y
"(16/1, 12/1)",55.136,48849,48849,Y
"(46/1, 1/1)",55.158,48874,48874,Y
"(57/1, 27/1)",55.304,49009,49009,Y
"(51/1, 36/1)",55.388,49086,49086,Y
"(46/1, 12/1)",55.401,49101,49101,Y
"(29/1, 17/1)",55.512,49201,49201,Y
"(28/1, 46/1)",55.675,49356,49356,Y
"(38/1, 31/1)",55.679,49358,49358,Y
"(54/1, 31/1, 31/1)",55.742,49415,49415,Y
"(14/1, 47/1)",55.749,49418,49418,Y
"(14/1, 46/1)",55.811,49476,49476,Y
"(53/1, 35/1, 35/1)",55.862,49525,49525,Y
"(56/1, 37/1)",55.948,49606,49606,Y
"(53/1, 10/1)",55.977,49631,49631,Y
"(41/1, 47/1)",56.111,49750,49750,Y
"(52/1, 29/1)",56.124,49764,49764,Y
"(20/1, 14/1)",56.136,49772,49772,Y
"(7/1, 11/1)",56.141,49775,49775,Y
"(35/1, 24/1)",56.144,49777,49777,Y
"(15/1, 53/1)",56.151,49784,49784,Y
"(2/1, 60/1)",56.153,49785,49785,Y
"(37/1, 26/1)",56.392,50003,50003,Y
"(57/1, 59/1)",56.413,50019,50019,Y
"(39/1, 23/1)",56.426,50034,50034,Y
"(9/1, 10/1)",56.529,50125,50125,Y
"(44/1, 3/1)",56.541,50137,50137,Y
"(58/1, 33/1)",56.572,50165,50165,Y
"(50/1, 40/1)",56.681,50264,50264,Y
"(16/1, 16/1, 22/1)",56.698,50284,50284,Y
"(15/1, 37/1)",56.761,50342,50342,Y
"(11/1, 10/1, 10/1)",56.813,50390,50390,Y
"(6/1, 22/1)",56.845,50417,50417,Y
"(58/1, 25/1)",56.865,50432,50432,Y
"(46/1, 10/1)",56.995,50554,50554,Y
"(26/1, 13/1)",57.029,50586,50586,Y
"(35/1, 47/1)",57.038,50591,50591,Y
"(21/1, 45/1)",57.065,50617,50617,Y
"(10/1, 18/1)",57.084,50633,50633,Y
"(58/1, 15/1)",57.093,50642,50642,Y
"(38/1, 45/1)",57.11,50654,50654,Y
"(27/1, 40/1)",57.173,50713,50713,Y
"(37/1, 22/1)",57.198,50734,50734,Y
"(55/1, 39/1)",57.219,50753,50753,Y
"(2/1, 16/1)",57.234,50766,50766,Y
"(56/1, 17/1)",57.259,50788,50788,Y
"(40/1, 33/1)",57.319,50842,50842,Y
"(42/1, 27/1)",57.329,50853,50853,Y
"(49/1, 26/1)",57.344,50862,50862,Y
"(56/1, 49/1)",57.351,50869,50869,Y
"(3/1, 24/1)",57.382,50896,50896,Y
"(38/1, 42/1)",57.396,50910,50910,Y
"(34/1, 46/1)",57.457,50965,50965,Y
"(1/1, 33/1)",57.482,50989,50989,Y
"(2/1, 18/1)",57.5,51001,51001,Y
"(8/1, 10/1)",57.514,51016,51016,Y
"(55/1, 29/1)",57.54,51039,51039,Y
"(59/1, 22/1)",57.595,51088,51088,Y
"(60/1, 55/1)",57.694,51178,51178,Y
"(5/1, 54/1)",57.75,51224,51224,Y
"(7/1, 4/1)",57.767,51235,51235,Y
"(35/1, 5/1)",57.809,51275,51275,Y
"(50/1, 15/1)",57.839,51302,51302,Y
"(10/1, 11/1)",57.874,51335,51335,Y
"(10/1, 22/1)",57.904,51362,51362,Y
"(40/1, 54/1, 54/1)",57.931,51385,51385,Y
"(30/1, 30/1, 1/1)",57.989,51437,51437,Y
"(43/1, 32/1)",57.997,51444,51444,Y
"(32/1, 16/1, 16/1)",58.083,51523,51523,Y
"(58/1, 48/1)",58.098,51532,51532,Y
"(43/1, 23/1)",58.1,51533,51533,Y
"(52/1, 40/1)",58.105,51538,51538,Y
"(3/1, 55/1)",58.131,51560,51560,Y
"(4/1, 14/1)",58.169,51597,51597,Y
"(30/1, 19/1)",58.192,51616,51616,Y
"(13/1, 51/1)",58.199,51623,51623,Y
"(53/1, 41/1)",58.273,51691,51691,Y
"(37/1, 7/1)",58.377,51786,51786,Y
"(45/1, 39/1)",58.444,51852,51852,Y
"(39/1, 1/1)",58.465,51869,51869,Y
"(7/1, 26/1)",58.502,51904,51904,Y
"(53/1, 13/1)",58.54,51937,51937,Y
"(43/1, 7/1)",58.544,51938,51938,Y
"(14/1, 51/1)",58.575,51965,51965,Y
"(36/1, 56/1)",58.58,51968,51968,Y
"(6/1, 29/1, 29/1)",58.596,51988,51988,Y
"(24/1, 27/1)",58.641,52026,52026,Y
"(21/1, 9/1)",58.652,52038,52038,Y
"(11/1, 9/1)",58.677,52058,52058,Y
"(20/1, 33/1)",58.762,52135,52135,Y
"(54/1, 58/1)",58.86,52229,52229,Y
"(42/1, 53/1)",58.862,52231,52231,Y
"(40/1, 54/1)",58.992,52355,52355,Y
"(18/1, 22/1)",59.088,52445,52445,Y
"(18/1, 37/1)",59.092,52446,52446,Y
"(36/1, 11/1)",59.134,52485,52485,Y
"(18/1, 43/1)",59.186,52532,52532,Y
"(51/1, 48/1)",59.22,52564,52564,Y
"(36/1, 23/1)",59.224,52568,52568,Y
"(53/1, 11/1)",59.287,52626,52626,Y
"(36/1, 4/1)",59.333,52667,52667,Y
"(52/1, 4/1)",59.352,52687,52687,Y
"(2/1, 49/1)",59.472,52798,52798,Y
"(27/1, 15/1)",59.652,52967,52967,Y
"(9/1, 18/1)",59.703,53013,53013,Y
"(45/1, 32/1)",59.769,53076,53076,Y
"(31/1, 57/1)",59.981,53273,53273,Y
"(55/1, 58/1)",60.042,53330,53330,Y
"(1/1, 42/1)",60.152,53431,53431,Y
"(10/1, 16/1)",60.155,53434,53434,Y
"(23/1, 52/1, 52/1)",60.167,53448,53448,Y
"(15/1, 25/1)",60.209,53482,53482,Y
"(42/1, 12/1)",60.234,53507,53507,Y
"(43/1, 27/1)",60.441,53703,53703,Y
"(60/1, 53/1, 60/1)",60.608,53745,53745,Y
"(15/1, 27/1)",60.852,53970,53970,Y
"(46/1, 59/1)",60.968,54075,54075,Y
"(37/1, 37/1, 11/1, 37/1)",61.145,54242,54242,Y
"(13/1, 48/1)",61.209,54302,54302,Y
"(40/1, 44/1)",61.214,54307,54307,Y
"(56/1, 52/1)",61.228,54316,54316,Y
"(9/1, 5/1)",61.307,54392,54392,Y
"(31/1, 20/1)",61.767,54825,54825,Y
"(5/1, 5/1, 45/1)",61.773,54829,54829,Y
"(12/1, 27/1, 27/1)",61.777,54833,54833,Y
"(10/1, 17/1)",61.869,54918,54918,Y
"(49/1, 37/1)",61.94,54986,54986,Y
"(34/1, 13/1)",62.055,55089,55089,Y
"(37/1, 44/1)",62.057,55090,55090,Y
"(49/1, 59/1)",62.068,55097,55097,Y
"(1/1, 29/1)",62.094,55122,55122,Y
"(1/1, 43/1, 1/1)",62.151,55174,55174,Y
"(59/1, 40/1)",62.241,55256,55256,Y
"(51/1, 20/1)",62.343,55344,55344,Y
"(38/1, 36/1)",62.447,55444,55444,Y
"(25/1, 19/1)",62.586,55571,55571,Y
"(57/1, 25/1)",62.596,55582,55582,Y
"(48/1, 27/1)",62.74,55714,55714,Y
"(36/1, 52/1)",62.765,55734,55734,Y
"(48/1, 22/1, 22/1, 22/1)",62.825,55789,55789,Y
"(53/1, 8/1)",62.962,55917,55917,Y
"(37/1, 33/1, 37/1)",63.066,56008,56008,Y
"(55/1, 26/1)",63.071,56012,56012,Y
"(58/1, 38/1)",63.137,56073,56073,Y
"(41/1, 3/1)",63.156,56087,56087,Y
"(10/1, 31/1)",63.158,56088,56088,Y
"(36/1, 47/1)",63.175,56107,56107,Y
"(59/1, 27/1)",63.31,56227,56227,Y
"(50/1, 52/1)",63.338,56249,56249,Y
"(8/1, 48/1)",63.419,56324,56324,Y
"(34/1, 59/1, 34/1)",63.481,56379,56379,Y
"(1/1, 7/1)",63.493,56388,56388,Y
"(4/1, 9/1)",63.51,56404,56404,Y
"(10/1, 34/1)",63.592,56478,56478,Y
"(57/1, 39/1)",63.608,56488,56488,Y
"(11/1, 21/1)",63.62,56501,56501,Y
"(49/1, 36/1)",63.713,56585,56585,Y
"(54/1, 51/1)",63.719,56589,56589,Y
"(24/1, 18/1)",63.782,56646,56646,Y
"(38/1, 7/1)",63.791,56652,56652,Y
"(51/1, 27/1)",63.867,56726,56726,Y
"(5/1, 36/1)",63.954,56803,56803,Y
"(14/1, 12/1)",63.974,56818,56818,Y
"(53/1, 33/1)",63.984,56829,56829,Y
"(26/1, 2/1, 26/1)",63.987,56832,56832,Y
"(36/1, 33/1)",64.028,56864,56864,Y
"(12/1, 12/1, 12/1, 52/1)",64.062,56896,56896,Y
"(5/1, 53/1)",64.099,56930,56930,Y
"(18/1, 21/1)",64.18,56999,56999,Y
"(52/1, 35/1)",64.192,57011,57011,Y
"(9/1, 38/1)",64.226,57042,57042,Y
"(31/1, 10/1)",64.264,57078,57078,Y
"(53/1, 37/1)",64.297,57108,57108,Y
"(24/1, 31/1)",64.358,57163,57163,Y
"(50/1, 43/1, 50/1)",64.398,57201,57201,Y
"(34/1, 12/1)",64.438,57234,57234,Y
"(54/1, 50/1)",64.568,57354,57354,Y
"(46/1, 26/1)",64.636,57417,57417,Y
"(13/1, 13/1, 38/1)",64.696,57472,57472,Y
"(39/1, 8/1)",64.741,57508,57508,Y
"(32/1, 59/1)",64.746,57512,57512,Y
"(22/1, 11/1)",64.772,57534,57534,Y
"(40/1, 53/1)",64.843,57601,57601,Y
"(36/1, 2/1)",64.879,57635,57635,Y
"(38/1, 59/1)",64.957,57703,57703,Y
"(48/1, 30/1)",64.968,57715,57715,Y
"(23/1, 6/1)",65.051,57788,57788,Y
"(37/1, 25/1)",65.055,57791,57791,Y
"(28/1, 35/1)",65.057,57793,57793,Y
"(12/1, 59/1)",65.173,57897,57897,Y
"(59/1, 47/1)",65.29,58004,58004,Y
"(12/1, 40/1)",65.322,58032,58032,Y
"(21/1, 46/1)",65.353,58059,58059,Y
"(5/1, 18/1)",65.365,58071,58071,Y
"(30/1, 60/1)",65.41,58109,58109,Y
"(7/1, 7/1, 1/1)",65.423,58124,58124,Y
"(20/1, 22/1)",65.441,58136,58136,Y
"(19/1, 22/1)",65.475,58166,58166,Y
"(39/1, 47/1)",65.53,58214,58214,Y
"(16/1, 11/1)",65.569,58251,58251,Y
"(23/1, 19/1)",65.593,58270,58270,Y
"(53/1, 30/1)",65.604,58281,58281,Y
"(54/1, 54/1, 20/1)",65.871,58518,58518,Y
"(40/1, 8/1)",65.929,58569,58569,Y
"(1/1, 36/1)",65.939,58578,58578,Y
"(60/1, 20/1)",66.101,58731,58731,Y
"(12/1, 57/1)",66.105,58732,58732,Y
"(56/1, 7/1)",66.145,58768,58768,Y
"(34/1, 28/1)",66.17,58790,58790,Y
"(30/1, 26/1)",66.23,58844,58844,Y
"(55/1, 13/1)",66.285,58896,58896,Y
"(34/1, 59/1)",66.315,58922,58922,Y
"(24/1, 14/1)",66.323,58927,58927,Y
"(9/1, 37/1)",66.346,58949,58949,Y
"(2/1, 33/1)",66.406,59005,59005,Y
"(26/1, 42/1, 42/1)",66.421,59019,59019,Y
"(32/1, 52/1)",66.453,59049,59049,Y
"(32/1, 21/1)",66.467,59059,59059,Y
"(31/1, 35/1)",66.475,59061,59061,Y
"(15/1, 54/1)",66.648,59228,59228,Y
"(5/1, 46/1)",66.652,59232,59232,Y
"(59/1, 21/1)",66.676,59253,59253,Y
"(44/1, 46/1)",66.705,59280,59280,Y
"(42/1, 24/1)",66.709,59283,59283,Y
"(41/1, 32/1)",66.713,59287,59287,Y
"(7/1, 37/1)",66.766,59336,59336,Y
"(21/1, 40/1, 21/1)",66.772,59342,59342,Y
"(4/1, 34/1)",66.789,59359,59359,Y
"(5/1, 51/1)",66.811,59380,59380,Y
"(60/1, 6/1)",66.838,59404,59404,Y
"(22/1, 13/1)",66.864,59427,59427,Y
"(35/1, 3/1)",66.952,59510,59510,Y
"(37/1, 27/1)",67.129,59679,59679,Y
"(46/1, 34/1)",67.143,59694,59694,Y
"(10/1, 27/1)",67.145,59695,59695,Y
"(27/1, 57/1)",67.149,59697,59697,Y
"(18/1, 46/1)",67.385,59920,59920,Y
"(49/1, 1/1)",67.461,59986,59986,Y
"(23/1, 51/1)",67.464,59989,59989,Y
"(35/1, 54/1)",67.537,60061,60061,Y
"(41/1, 7/1)",67.566,60088,60088,Y
"(13/1, 52/1)",67.597,60116,60116,Y
"(42/1, 17/1)",67.701,60210,60210,Y
"(23/1, 45/1)",67.707,60215,60215,Y
"(1/1, 51/1)",67.78,60288,60288,Y
"(44/1, 24/1)",67.809,60313,60313,Y
"(7/1, 32/1)",67.833,60334,60334,Y
"(37/1, 43/1)",67.84,60341,60341,Y
"(32/1, 8/1)",67.852,60347,60347,Y
"(33/1, 46/1)",67.92,60413,60413,Y
"(12/1, 6/1)",67.94,60430,60430,Y
"(29/1, 14/1)",67.946,60435,60435,Y
"(58/1, 18/1)",68.01,60494,60494,Y
"(44/1, 55/1)",68.014,60498,60498,Y
"(3/1, 32/1)",68.082,60563,60563,Y
"(39/1, 28/1)",68.234,60706,60706,Y
"(55/1, 9/1)",68.281,60746,60746,Y
"(46/1, 56/1)",68.348,60811,60811,Y
"(50/1, 3/1)",68.373,60832,60832,Y
"(6/1, 37/1)",68.496,60948,60948,Y
"(6/1, 33/1)",68.602,61044,61044,Y
"(50/1, 28/1)",68.649,61090,61090,Y
"(28/1, 20/1)",68.666,61101,61101,Y
"(24/1, 56/1)",68.757,61187,61187,Y
"(23/1, 40/1)",68.828,61257,61257,Y
"(57/1, 29/1)",68.859,61285,61285,Y
"(4/1, 18/1)",68.923,61345,61345,Y
"(17/1, 57/1)",68.925,61346,61346,Y
"(60/1, 8/1)",68.944,61361,61361,Y
"(18/1, 10/1)",69.018,61434,61434,Y
"(19/1, 33/1)",69.064,61473,61473,Y
"(7/1, 36/1)",69.195,61593,61593,Y
"(58/1, 6/1)",69.198,61596,61596,Y
"(2/1, 38/1)",69.292,61683,61683,Y
"(23/1, 12/1)",69.387,61773,61773,Y
"(58/1, 24/1)",69.416,61797,61797,Y
"(31/1, 29/1)",69.426,61808,61808,Y
"(30/1, 22/1)",69.522,61891,61891,Y
"(57/1, 46/1)",69.548,61916,61916,Y
"(9/1, 30/1)",69.867,62215,62215,Y
"(20/1, 54/1)",69.895,62239,62239,Y
"(18/1, 45/1)",69.944,62280,62280,Y
"(3/1, 44/1)",70.059,62384,62384,Y
"(40/1, 32/1)",70.082,62402,62402,Y
"(4/1, 7/1)",70.101,62418,62418,Y
"(17/1, 39/1)",70.111,62426,62426,Y
"(25/1, 2/1)",70.221,62527,62527,Y
"(45/1, 43/1)",70.242,62547,62547,Y
"(3/1, 54/1)",70.297,62595,62595,Y
"(16/1, 35/1)",70.342,62635,62635,Y
"(48/1, 19/1)",70.368,62660,62660,Y
"(55/1, 44/1)",70.443,62727,62727,Y
"(9/1, 35/1)",70.467,62747,62747,Y
"(42/1, 22/1)",70.537,62814,62814,Y
"(6/1, 27/1)",70.636,62908,62908,Y
"(30/1, 10/1)",70.71,62970,62970,Y
"(4/1, 1/1)",70.722,62983,62983,Y
"(46/1, 46/1, 58/1)",70.726,62987,62987,Y
"(15/1, 28/1)",70.889,63135,63135,Y
