Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(58/1, 43/1, 30/1, 24/1, 27/1)",234.681,147167,147167,Y
"(6/1, 7/1, 22/1, 12/1, 1/1, 1/1, 52/1, 27/1, 50/1, 31/1, 34/1, 57/1, 10/1, 18/1, 17/1)",234.695,147173,147173,Y
"(59/1, 35/1, 18/1, 37/1, 11/1, 35/1, 9/1, 38/1, 6/1, 34/1, 8/1, 13/1, 15/1, 35/1, 48/1, 37/1, 29/1, 38/1, 33/1)",234.708,147180,147180,Y
"(27/1, 1/1, 11/1, 48/1, 24/1)",234.714,147183,147183,Y
"(10/1, 20/1, 22/1, 15/1, 41/1, 35/1, 34/1, 22/1, 12/1, 13/1, 13/1, 35/1, 15/1)",234.732,147192,147192,Y
"(37/1, 47/1, 31/1, 30/1, 8/1, 44/1, 14/1, 26/1, 55/1, 29/1, 25/1, 52/1, 2/1, 59/1, 52/1, 58/1, 48/1)",234.763,147212,147212,Y
"(46/1, 14/1, 15/1, 33/1, 54/1, 22/1, 16/1, 21/1, 31/1, 18/1, 25/1, 52/1, 8/1, 60/1, 42/1)",234.774,147220,147220,Y
"(56/1, 24/1, 50/1, 51/1, 45/1)",234.787,147224,147224,Y
"(24/1, 30/1, 18/1, 31/1, 8/1, 46/1, 19/1, 60/1, 37/1, 35/1, 40/1, 55/1, 27/1, 3/1, 1/1, 36/1, 48/1)",234.798,147231,147231,Y
"(7/1, 35/1, 53/1)",234.808,147237,147237,Y
"(46/1, 5/1, 21/1)",234.829,147248,147248,Y
"(40/1, 21/1, 26/1, 55/1, 54/1, 57/1, 39/1, 47/1, 45/1, 53/1, 20/1, 8/1, 36/1, 23/1, 18/1)",234.833,147249,147249,Y
"(34/1, 38/1, 20/1, 13/1, 23/1, 30/1, 29/1, 45/1, 35/1, 48/1, 60/1)",234.878,147279,147279,Y
"(11/1, 44/1, 10/1, 34/1, 13/1, 21/1, 47/1, 40/1, 55/1, 49/1, 53/1, 26/1, 3/1, 53/1, 60/1, 29/1, 14/1, 58/1, 37/1)",234.909,147297,147297,Y
"(1/1, 23/1, 34/1, 40/1, 39/1, 58/1, 38/1, 24/1, 17/1, 31/1, 17/1, 28/1, 39/1, 31/1, 37/1, 56/1, 54/1)",234.913,147298,147298,Y
"(37/1, 15/1, 3/1, 47/1, 48/1, 39/1, 26/1, 57/1, 22/1, 26/1, 45/1, 49/1, 58/1)",234.921,147300,147300,Y
"(48/1, 21/1, 32/1, 21/1, 29/1, 43/1, 46/1)",234.935,147307,147307,Y
"(44/1, 30/1, 14/1, 47/1, 6/1, 5/1, 30/1, 52/1, 47/1, 31/1, 12/1, 37/1, 44/1)",234.944,147311,147311,Y
"(31/1, 4/1, 25/1, 36/1, 56/1, 21/1, 26/1, 21/1, 60/1, 40/1, 48/1, 54/1, 9/1, 46/1, 60/1)",234.952,147315,147315,Y
"(46/1, 43/1, 21/1, 32/1, 27/1, 59/1, 43/1, 30/1, 7/1, 24/1, 16/1, 43/1, 31/1, 53/1, 43/1, 56/1, 27/1, 53/1, 47/1)",234.957,147317,147317,Y
"(45/1, 13/1, 42/1, 6/1, 33/1)",234.982,147332,147332,Y
"(37/1, 55/1, 21/1, 50/1, 16/1, 12/1, 56/1, 17/1, 19/1, 23/1, 7/1, 27/1, 30/1, 27/1, 22/1, 55/1, 35/1)",235.003,147344,147344,Y
"(25/1, 56/1, 19/1, 19/1, 23/1, 5/1, 28/1, 35/1, 26/1, 1/1, 15/1, 10/1, 11/1)",235.007,147345,147345,Y
"(37/1, 30/1, 27/1)",235.024,147357,147357,Y
"(17/1, 55/1, 28/1, 18/1, 19/1, 8/1, 3/1)",235.035,147361,147361,Y
"(27/1, 8/1, 2/1, 55/1, 25/1, 25/1, 10/1)",235.047,147367,147367,Y
"(56/1, 9/1, 12/1, 29/1, 25/1)",235.051,147368,147368,Y
"(17/1, 9/1, 13/1)",235.057,147370,147370,Y
"(12/1, 5/1, 11/1, 25/1, 19/1, 43/1, 30/1, 35/1, 41/1, 44/1, 5/1, 24/1, 41/1, 32/1, 56/1)",235.071,147375,147375,Y
"(20/1, 12/1, 7/1, 49/1, 32/1, 12/1, 26/1, 50/1, 4/1, 57/1, 20/1)",235.084,147383,147383,Y
"(14/1, 56/1, 28/1)",235.108,147397,147397,Y
"(41/1, 21/1, 18/1)",235.119,147403,147403,Y
"(9/1, 55/1, 16/1, 25/1, 32/1, 4/1, 51/1, 37/1, 18/1, 49/1, 33/1, 47/1, 53/1)",235.141,147415,147415,Y
"(9/1, 42/1, 49/1, 58/1, 33/1, 26/1, 53/1, 19/1, 40/1, 60/1, 7/1, 42/1, 23/1, 47/1, 16/1, 32/1, 54/1)",235.145,147416,147416,Y
"(38/1, 36/1, 46/1, 2/1, 8/1, 11/1, 26/1, 7/1, 27/1, 52/1, 18/1, 6/1, 22/1)",235.154,147420,147420,Y
"(10/1, 11/1, 2/1, 17/1, 8/1, 33/1, 15/1, 43/1, 7/1, 25/1, 6/1, 46/1, 15/1, 40/1, 31/1, 46/1, 32/1)",235.163,147422,147422,Y
"(14/1, 3/1, 42/1, 33/1, 49/1, 24/1, 40/1, 40/1, 15/1, 53/1, 23/1, 3/1, 2/1, 22/1, 19/1)",235.17,147425,147425,Y
"(54/1, 11/1, 47/1)",235.206,147448,147448,Y
"(44/1, 55/1, 56/1)",235.22,147456,147456,Y
"(54/1, 32/1, 2/1, 26/1, 40/1, 30/1, 10/1, 38/1, 19/1, 18/1, 53/1, 12/1, 53/1, 55/1, 48/1, 22/1, 27/1)",235.224,147457,147457,Y
"(29/1, 28/1, 35/1, 14/1, 38/1, 39/1, 13/1, 54/1, 4/1, 52/1, 2/1, 31/1, 57/1)",235.24,147465,147465,Y
"(60/1, 56/1, 3/1, 40/1, 43/1)",235.258,147472,147472,Y
"(19/1, 23/1, 54/1, 31/1, 6/1, 36/1, 37/1, 25/1, 23/1, 23/1, 13/1, 34/1, 11/1, 22/1, 57/1)",235.264,147474,147474,Y
"(39/1, 41/1, 36/1, 44/1, 19/1, 60/1, 22/1, 31/1, 31/1, 8/1, 4/1, 8/1, 26/1, 30/1, 55/1, 7/1, 19/1)",235.269,147476,147476,Y
"(59/1, 32/1, 14/1, 51/1, 3/1, 55/1, 30/1, 29/1, 38/1)",235.273,147477,147477,Y
"(22/1, 59/1, 33/1)",235.281,147481,147481,Y
"(11/1, 9/1, 37/1, 50/1, 24/1, 43/1, 35/1)",235.307,147496,147496,Y
"(52/1, 7/1, 15/1)",235.317,147502,147502,Y
"(21/1, 29/1, 1/1, 10/1, 18/1, 58/1, 33/1, 20/1, 60/1, 60/1, 6/1, 44/1, 60/1, 34/1, 17/1, 37/1, 14/1)",235.321,147503,147503,Y
"(20/1, 41/1, 43/1, 45/1, 60/1, 38/1, 2/1, 26/1, 30/1, 36/1, 31/1, 52/1, 34/1)",235.354,147524,147524,Y
"(47/1, 20/1, 31/1, 4/1, 22/1)",235.364,147528,147528,Y
"(14/1, 48/1, 39/1, 35/1, 25/1, 23/1, 34/1)",235.385,147542,147542,Y
"(47/1, 6/1, 12/1, 58/1, 24/1, 22/1, 16/1, 22/1, 3/1, 18/1, 3/1, 37/1, 55/1)",235.418,147563,147563,Y
"(46/1, 22/1, 31/1, 46/1, 37/1, 5/1, 53/1, 43/1, 28/1, 22/1, 1/1, 38/1, 8/1, 7/1, 57/1, 53/1, 43/1, 57/1, 46/1)",235.427,147567,147567,Y
"(15/1, 8/1, 11/1, 51/1, 51/1)",235.443,147578,147578,Y
"(3/1, 44/1, 14/1, 37/1, 53/1)",235.453,147580,147580,Y
"(22/1, 19/1, 53/1, 26/1, 2/1, 56/1, 31/1, 19/1, 39/1)",235.464,147587,147587,Y
"(54/1, 60/1, 23/1, 48/1, 9/1, 34/1, 30/1, 30/1, 52/1, 13/1, 8/1, 47/1, 50/1, 28/1, 21/1)",235.471,147591,147591,Y
"(22/1, 55/1, 44/1, 37/1, 55/1, 44/1, 30/1, 59/1, 11/1, 49/1, 58/1)",235.483,147594,147594,Y
"(17/1, 13/1, 56/1, 53/1, 48/1, 53/1, 5/1, 7/1, 6/1, 2/1, 15/1)",235.487,147595,147595,Y
"(21/1, 42/1, 13/1, 37/1, 29/1, 25/1, 18/1, 3/1, 37/1, 54/1, 3/1, 24/1, 41/1, 42/1, 30/1, 4/1, 11/1, 29/1, 20/1)",235.5,147604,147604,Y
"(54/1, 50/1, 45/1, 25/1, 53/1, 58/1, 55/1, 44/1, 47/1, 51/1, 1/1, 35/1, 31/1, 60/1, 36/1)",235.506,147605,147605,Y
"(59/1, 14/1, 47/1)",235.544,147623,147623,Y
"(12/1, 7/1, 30/1, 26/1, 25/1, 46/1, 31/1, 56/1, 15/1)",235.553,147624,147624,Y
"(50/1, 44/1, 18/1, 19/1, 16/1, 21/1, 29/1, 40/1, 54/1, 50/1, 11/1, 34/1, 43/1, 22/1, 51/1, 7/1, 7/1)",235.568,147627,147627,Y
"(58/1, 22/1, 21/1)",235.576,147628,147628,Y
"(59/1, 17/1, 39/1)",235.599,147640,147640,Y
"(7/1, 53/1, 15/1, 48/1, 23/1, 45/1, 55/1, 2/1, 27/1)",235.611,147644,147644,Y
"(32/1, 60/1, 7/1, 27/1, 7/1, 50/1, 11/1, 49/1, 36/1, 47/1, 28/1, 12/1, 31/1, 46/1, 50/1, 33/1, 4/1, 60/1, 23/1)",235.63,147658,147658,Y
"(54/1, 57/1, 59/1, 24/1, 48/1)",235.634,147659,147659,Y
"(16/1, 13/1, 38/1, 50/1, 37/1, 28/1, 19/1, 38/1, 41/1, 57/1, 41/1, 57/1, 18/1, 42/1, 34/1)",235.639,147661,147661,Y
"(3/1, 39/1, 24/1, 23/1, 31/1, 37/1, 46/1, 38/1, 21/1, 10/1, 15/1, 36/1, 38/1, 52/1, 46/1, 43/1, 34/1, 34/1, 34/1)",235.647,147665,147665,Y
"(7/1, 55/1, 41/1)",235.654,147666,147666,Y
"(50/1, 56/1, 23/1, 11/1, 43/1, 15/1, 39/1)",235.67,147677,147677,Y
"(29/1, 7/1, 6/1, 48/1, 36/1, 30/1, 5/1, 48/1, 57/1)",235.674,147678,147678,Y
"(22/1, 13/1, 39/1, 11/1, 3/1, 41/1, 8/1, 57/1, 39/1, 51/1, 17/1, 41/1, 41/1, 27/1, 18/1)",235.68,147680,147680,Y
"(58/1, 10/1, 38/1, 44/1, 42/1, 13/1, 20/1)",235.697,147688,147688,Y
"(40/1, 45/1, 53/1, 44/1, 11/1, 14/1, 54/1, 36/1, 13/1, 23/1, 42/1, 31/1, 31/1)",235.719,147700,147700,Y
"(27/1, 34/1, 24/1, 3/1, 44/1, 34/1, 38/1, 27/1, 15/1, 47/1, 24/1, 38/1, 27/1, 5/1, 3/1)",235.726,147703,147703,Y
"(21/1, 50/1, 48/1, 58/1, 43/1, 32/1, 14/1, 5/1, 30/1, 50/1, 37/1, 54/1, 55/1, 10/1, 3/1, 53/1, 45/1)",235.733,147706,147706,Y
"(2/1, 55/1, 39/1, 25/1, 37/1, 40/1, 43/1, 19/1, 32/1, 53/1, 15/1, 53/1, 45/1, 9/1, 25/1, 40/1, 29/1, 46/1, 31/1)",235.752,147715,147715,Y
"(35/1, 47/1, 36/1, 11/1, 47/1, 23/1, 55/1, 51/1, 11/1, 53/1, 20/1, 15/1, 8/1, 42/1, 10/1, 33/1, 53/1)",235.765,147722,147722,Y
"(32/1, 11/1, 4/1, 41/1, 56/1, 57/1, 4/1, 53/1, 25/1, 54/1, 49/1, 43/1, 15/1, 58/1, 46/1, 35/1, 26/1)",235.787,147735,147735,Y
"(23/1, 21/1, 31/1, 35/1, 17/1, 35/1, 16/1, 28/1, 41/1, 1/1, 6/1, 56/1, 24/1, 43/1, 46/1)",235.829,147765,147765,Y
"(4/1, 5/1, 44/1, 37/1, 31/1, 38/1, 2/1, 33/1, 25/1)",235.863,147784,147784,Y
"(50/1, 46/1, 53/1, 54/1, 25/1, 7/1, 27/1)",235.876,147791,147791,Y
"(6/1, 55/1, 36/1)",235.883,147794,147794,Y
"(2/1, 56/1, 16/1, 47/1, 12/1, 33/1, 57/1)",235.888,147796,147796,Y
"(19/1, 29/1, 39/1, 48/1, 1/1, 39/1, 29/1)",235.894,147799,147799,Y
"(55/1, 44/1, 7/1, 26/1, 14/1, 15/1, 11/1, 36/1, 52/1, 24/1, 46/1, 44/1, 4/1, 44/1, 22/1, 15/1, 22/1, 56/1, 34/1)",235.901,147802,147802,Y
"(59/1, 4/1, 32/1, 41/1, 37/1, 48/1, 40/1, 3/1, 15/1, 20/1, 36/1)",235.918,147814,147814,Y
"(48/1, 9/1, 1/1, 1/1, 14/1, 2/1, 16/1, 45/1, 42/1)",235.94,147827,147827,Y
"(17/1, 24/1, 22/1, 12/1, 53/1, 9/1, 11/1, 59/1, 11/1, 14/1, 9/1)",235.947,147830,147830,Y
"(15/1, 1/1, 33/1, 56/1, 55/1, 7/1, 33/1, 50/1, 10/1, 51/1, 46/1, 31/1, 9/1, 30/1, 37/1)",235.957,147832,147832,Y
"(51/1, 3/1, 49/1, 59/1, 13/1, 2/1, 28/1, 53/1, 15/1, 35/1, 36/1, 40/1, 9/1, 59/1, 6/1, 34/1, 48/1, 3/1, 10/1)",235.965,147836,147836,Y
"(9/1, 14/1, 41/1, 26/1, 1/1, 15/1, 21/1)",235.97,147838,147838,Y
"(10/1, 34/1, 26/1)",235.991,147849,147849,Y
"(2/1, 21/1, 32/1, 37/1, 38/1, 22/1, 30/1, 43/1, 32/1, 12/1, 45/1, 24/1, 57/1, 56/1, 21/1, 25/1, 45/1, 39/1, 31/1)",235.995,147850,147850,Y
"(47/1, 23/1, 29/1)",236.018,147862,147862,Y
"(31/1, 28/1, 59/1, 38/1, 26/1, 21/1, 1/1, 3/1, 17/1, 38/1, 50/1, 19/1, 22/1)",236.032,147872,147872,Y
"(5/1, 28/1, 42/1, 56/1, 18/1, 13/1, 52/1)",236.05,147880,147880,Y
"(31/1, 11/1, 19/1, 30/1, 33/1, 36/1, 27/1, 11/1, 12/1, 55/1, 27/1, 19/1, 35/1, 13/1, 15/1)",236.055,147882,147882,Y
"(46/1, 24/1, 46/1, 1/1, 47/1, 12/1, 36/1, 35/1, 11/1, 58/1, 38/1)",236.067,147890,147890,Y
"(58/1, 60/1, 44/1, 49/1, 56/1, 7/1, 44/1, 23/1, 20/1)",236.082,147896,147896,Y
"(36/1, 55/1, 51/1)",236.114,147917,147917,Y
"(32/1, 45/1, 40/1, 44/1, 36/1)",236.122,147921,147921,Y
"(37/1, 55/1, 54/1)",236.131,147926,147926,Y
"(52/1, 45/1, 17/1, 37/1, 24/1, 58/1, 56/1, 26/1, 34/1)",236.155,147941,147941,Y
"(44/1, 43/1, 48/1, 31/1, 6/1, 43/1, 56/1, 31/1, 31/1, 1/1, 49/1, 1/1, 31/1, 50/1, 18/1, 49/1, 26/1)",236.159,147942,147942,Y
"(7/1, 6/1, 10/1, 4/1, 12/1, 7/1, 9/1, 1/1, 5/1, 25/1, 12/1, 24/1, 43/1)",236.17,147945,147945,Y
"(13/1, 44/1, 22/1, 57/1, 6/1, 24/1, 20/1, 39/1, 31/1)",236.185,147953,147953,Y
"(33/1, 15/1, 48/1, 49/1, 42/1, 56/1, 28/1, 1/1, 15/1, 54/1, 57/1, 16/1, 5/1)",236.202,147961,147961,Y
"(21/1, 52/1, 37/1, 8/1, 41/1, 48/1, 14/1, 49/1, 27/1)",236.238,147981,147981,Y
"(26/1, 26/1, 60/1, 28/1, 1/1, 54/1, 35/1)",236.248,147984,147984,Y
"(46/1, 22/1, 43/1)",236.26,147988,147988,Y
"(4/1, 50/1, 60/1, 47/1, 19/1, 8/1, 52/1, 7/1, 27/1, 50/1, 13/1, 37/1, 19/1)",236.27,147994,147994,Y
"(18/1, 6/1, 45/1, 15/1, 37/1, 33/1, 29/1, 59/1, 22/1)",236.287,148003,148003,Y
"(59/1, 40/1, 43/1, 56/1, 60/1, 13/1, 20/1, 57/1, 58/1, 36/1, 44/1)",236.301,148007,148007,Y
"(51/1, 58/1, 16/1, 58/1, 45/1, 49/1, 50/1, 50/1, 11/1, 38/1, 44/1, 18/1, 43/1)",236.306,148008,148008,Y
"(45/1, 50/1, 45/1, 5/1, 37/1, 20/1, 9/1)",236.33,148021,148021,Y
"(31/1, 12/1, 28/1, 1/1, 27/1, 56/1, 43/1, 39/1, 27/1, 44/1, 9/1, 17/1, 42/1, 52/1, 20/1, 10/1, 17/1, 36/1, 38/1)",236.336,148023,148023,Y
"(49/1, 46/1, 52/1, 6/1, 18/1)",236.36,148034,148034,Y
"(33/1, 33/1, 2/1, 35/1, 50/1, 1/1, 37/1, 14/1, 3/1, 11/1, 13/1, 57/1, 6/1, 27/1, 51/1)",236.373,148041,148041,Y
"(27/1, 34/1, 53/1, 44/1, 38/1, 9/1, 27/1, 56/1, 29/1, 8/1, 3/1, 54/1, 50/1, 39/1, 11/1, 19/1, 11/1, 46/1, 60/1, 18/1)",236.382,148043,148043,Y
"(56/1, 21/1, 34/1, 16/1, 28/1, 36/1, 36/1, 53/1, 40/1, 15/1, 27/1)",236.413,148062,148062,Y
"(27/1, 22/1, 6/1, 20/1, 27/1, 29/1, 34/1)",236.42,148065,148065,Y
"(58/1, 2/1, 60/1, 55/1, 21/1, 55/1, 7/1, 14/1, 23/1, 46/1, 39/1, 48/1, 21/1, 29/1, 25/1, 57/1, 18/1, 39/1, 57/1)",236.426,148067,148067,Y
"(39/1, 26/1, 23/1, 5/1, 34/1, 3/1, 20/1, 40/1, 25/1, 55/1, 42/1, 45/1, 58/1, 6/1, 3/1)",236.447,148079,148079,Y
"(18/1, 32/1, 36/1)",236.452,148081,148081,Y
"(57/1, 35/1, 21/1, 36/1, 7/1, 13/1, 44/1, 3/1, 10/1, 37/1, 38/1, 16/1, 60/1, 18/1, 15/1, 24/1, 14/1)",236.478,148097,148097,Y
"(18/1, 24/1, 56/1)",236.489,148103,148103,Y
"(16/1, 13/1, 18/1, 47/1, 47/1, 49/1, 37/1)",236.497,148106,148106,Y
"(60/1, 45/1, 9/1, 1/1, 48/1, 27/1, 2/1, 55/1, 24/1)",236.511,148113,148113,Y
"(44/1, 15/1, 3/1, 21/1, 36/1)",236.516,148115,148115,Y
"(6/1, 5/1, 19/1, 29/1, 2/1, 31/1, 48/1, 38/1, 51/1, 22/1, 10/1, 40/1, 55/1)",236.532,148123,148123,Y
"(8/1, 10/1, 13/1)",236.543,148128,148128,Y
"(4/1, 58/1, 25/1, 51/1, 11/1, 40/1, 59/1, 19/1, 31/1, 39/1, 20/1, 40/1, 19/1, 41/1, 27/1, 28/1, 54/1, 21/1, 11/1)",236.552,148134,148134,Y
"(9/1, 32/1, 44/1, 35/1, 43/1, 24/1, 27/1, 38/1, 15/1, 59/1, 29/1, 42/1, 15/1, 41/1, 16/1, 57/1, 60/1, 56/1, 58/1)",236.558,148135,148135,Y
"(5/1, 54/1, 30/1, 44/1, 17/1, 36/1, 8/1, 35/1, 27/1)",236.603,148165,148165,Y
"(10/1, 34/1, 21/1, 47/1, 43/1)",236.61,148168,148168,Y
"(56/1, 58/1, 38/1, 26/1, 47/1, 54/1, 35/1, 17/1, 56/1)",236.62,148172,148172,Y
"(9/1, 54/1, 58/1)",236.628,148174,148174,Y
"(58/1, 44/1, 56/1, 28/1, 12/1, 9/1, 50/1)",236.647,148187,148187,Y
"(56/1, 60/1, 32/1, 17/1, 49/1)",236.653,148188,148188,Y
"(20/1, 49/1, 2/1, 36/1, 33/1, 25/1, 20/1, 5/1, 8/1)",236.672,148199,148199,Y
"(53/1, 36/1, 56/1, 30/1, 9/1, 44/1, 59/1)",236.706,148219,148219,Y
"(21/1, 45/1, 49/1, 38/1, 26/1, 50/1, 16/1, 39/1, 31/1, 43/1, 56/1)",236.713,148223,148223,Y
"(9/1, 19/1, 9/1, 60/1, 15/1, 40/1, 20/1, 41/1, 39/1, 5/1, 23/1, 52/1, 1/1, 50/1, 58/1, 24/1, 11/1, 38/1, 44/1)",236.729,148233,148233,Y
"(50/1, 54/1, 2/1, 60/1, 48/1)",236.74,148237,148237,Y
"(11/1, 57/1, 27/1)",236.747,148240,148240,Y
"(10/1, 23/1, 44/1)",236.753,148242,148242,Y
"(55/1, 2/1, 25/1, 49/1, 50/1, 55/1, 33/1, 32/1, 56/1, 22/1, 60/1, 18/1, 33/1, 2/1, 42/1, 22/1, 27/1, 22/1, 24/1)",236.79,148261,148261,Y
"(33/1, 51/1, 30/1, 9/1, 30/1, 48/1, 8/1, 51/1, 55/1, 57/1, 57/1, 35/1, 35/1, 26/1, 8/1, 57/1, 30/1, 18/1, 21/1)",236.808,148270,148270,Y
"(25/1, 11/1, 44/1, 13/1, 36/1, 24/1, 52/1, 15/1, 48/1, 9/1, 53/1, 57/1, 19/1, 23/1, 33/1)",236.814,148272,148272,Y
"(60/1, 44/1, 4/1, 21/1, 2/1, 28/1, 8/1, 41/1, 44/1)",236.855,148300,148300,Y
"(17/1, 9/1, 32/1, 41/1, 36/1, 47/1, 11/1, 56/1, 24/1, 17/1, 9/1, 35/1, 50/1, 37/1, 52/1, 1/1, 32/1, 11/1, 19/1)",236.878,148317,148317,Y
"(24/1, 48/1, 30/1, 54/1, 34/1, 34/1, 15/1, 48/1, 41/1)",236.883,148318,148318,Y
"(14/1, 47/1, 25/1)",236.903,148327,148327,Y
"(57/1, 46/1, 10/1, 6/1, 25/1, 14/1, 5/1, 10/1, 25/1, 38/1, 18/1, 21/1, 47/1, 9/1, 6/1, 7/1, 2/1, 52/1, 44/1)",236.928,148341,148341,Y
"(18/1, 35/1, 16/1, 36/1, 5/1, 59/1, 55/1, 59/1, 52/1, 45/1, 40/1)",236.96,148361,148361,Y
"(10/1, 56/1, 42/1, 58/1, 1/1, 14/1, 42/1)",236.971,148368,148368,Y
"(4/1, 20/1, 37/1, 49/1, 12/1)",236.988,148376,148376,Y
"(22/1, 59/1, 54/1)",237.018,148395,148395,Y
"(46/1, 4/1, 14/1, 50/1, 55/1)",237.024,148398,148398,Y
"(22/1, 48/1, 52/1)",237.033,148403,148403,Y
"(10/1, 46/1, 60/1)",237.041,148404,148404,Y
"(15/1, 33/1, 45/1, 47/1, 36/1)",237.047,148405,148405,Y
"(24/1, 60/1, 29/1, 46/1, 26/1, 20/1, 35/1, 11/1, 13/1, 49/1, 53/1)",237.054,148409,148409,Y
"(36/1, 37/1, 48/1, 21/1, 37/1, 3/1, 35/1, 15/1, 49/1, 28/1, 13/1, 50/1, 50/1, 45/1, 57/1)",237.062,148413,148413,Y
"(10/1, 52/1, 29/1, 7/1, 34/1, 15/1, 30/1, 55/1, 38/1, 37/1, 52/1, 14/1, 15/1, 36/1, 19/1, 52/1, 33/1, 46/1, 18/1)",237.073,148416,148416,Y
"(21/1, 15/1, 4/1, 23/1, 35/1, 10/1, 6/1, 6/1, 27/1, 21/1, 26/1, 51/1, 52/1, 9/1, 10/1)",237.095,148432,148432,Y
"(1/1, 59/1, 1/1, 52/1, 39/1)",237.109,148436,148436,Y
"(42/1, 58/1, 42/1, 44/1, 1/1, 27/1, 34/1, 40/1, 37/1)",237.119,148439,148439,Y
"(56/1, 46/1, 4/1, 54/1, 2/1, 60/1, 11/1, 26/1, 38/1)",237.129,148445,148445,Y
"(41/1, 3/1, 50/1, 18/1, 19/1, 43/1, 10/1, 51/1, 58/1)",237.151,148454,148454,Y
"(14/1, 40/1, 43/1, 52/1, 16/1, 4/1, 18/1, 34/1, 12/1, 31/1, 39/1, 33/1, 59/1)",237.166,148461,148461,Y
"(27/1, 12/1, 28/1, 42/1, 43/1, 38/1, 55/1, 11/1, 13/1)",237.178,148469,148469,Y
"(2/1, 46/1, 14/1, 52/1, 6/1, 47/1, 3/1, 37/1, 32/1, 54/1, 19/1, 7/1, 44/1, 15/1, 12/1, 12/1, 5/1, 3/1, 15/1)",237.188,148471,148471,Y
"(4/1, 44/1, 3/1, 33/1, 1/1, 3/1, 38/1)",237.198,148474,148474,Y
"(52/1, 8/1, 29/1, 8/1, 6/1)",237.206,148478,148478,Y
"(25/1, 37/1, 58/1, 16/1, 13/1)",237.216,148483,148483,Y
"(3/1, 54/1, 45/1)",237.227,148489,148489,Y
"(5/1, 16/1, 2/1, 3/1, 36/1, 55/1, 35/1, 56/1, 19/1)",237.245,148495,148495,Y
"(36/1, 56/1, 36/1, 24/1, 36/1, 8/1, 13/1)",237.27,148505,148505,Y
"(8/1, 16/1, 7/1, 26/1, 30/1, 31/1, 58/1, 46/1, 29/1)",237.276,148507,148507,Y
"(10/1, 21/1, 11/1)",237.282,148509,148509,Y
"(10/1, 11/1, 4/1, 52/1, 53/1, 10/1, 40/1, 52/1, 34/1, 44/1, 15/1, 40/1, 23/1, 40/1, 7/1, 31/1, 22/1)",237.286,148510,148510,Y
"(13/1, 13/1, 13/1, 4/1, 33/1, 21/1, 19/1, 30/1, 11/1, 10/1, 14/1, 26/1, 27/1, 27/1, 11/1, 57/1, 60/1)",237.302,148517,148517,Y
"(58/1, 60/1, 23/1, 37/1, 46/1, 6/1, 6/1)",237.308,148520,148520,Y
"(58/1, 14/1, 3/1, 14/1, 27/1, 7/1, 52/1)",237.318,148526,148526,Y
"(3/1, 27/1, 20/1, 31/1, 23/1, 13/1, 52/1, 59/1, 27/1, 46/1, 44/1)",237.331,148531,148531,Y
"(54/1, 6/1, 40/1, 36/1, 20/1, 14/1, 28/1, 22/1, 15/1, 15/1, 27/1, 39/1, 54/1, 51/1, 39/1, 53/1, 5/1, 44/1, 42/1)",237.339,148535,148535,Y
"(26/1, 27/1, 59/1, 35/1, 7/1, 51/1, 52/1, 38/1, 47/1, 50/1, 32/1, 33/1, 45/1, 54/1, 34/1, 43/1, 40/1, 34/1, 42/1)",237.348,148540,148540,Y
"(58/1, 16/1, 9/1, 34/1, 19/1, 2/1, 45/1, 45/1, 35/1, 50/1, 51/1, 36/1, 33/1, 31/1, 39/1, 7/1, 27/1)",237.354,148541,148541,Y
"(38/1, 50/1, 12/1, 29/1, 46/1, 15/1, 39/1, 17/1, 42/1, 18/1, 27/1, 46/1, 8/1, 26/1, 34/1, 36/1, 2/1, 38/1, 52/1)",237.363,148543,148543,Y
"(21/1, 29/1, 29/1, 59/1, 40/1)",237.376,148552,148552,Y
"(7/1, 15/1, 34/1, 29/1, 14/1, 53/1, 31/1)",237.381,148554,148554,Y
"(39/1, 59/1, 43/1, 14/1, 32/1, 36/1, 57/1, 32/1, 29/1, 12/1, 35/1, 55/1, 35/1, 3/1, 34/1)",237.39,148555,148555,Y
"(43/1, 6/1, 26/1)",237.4,148560,148560,Y
"(51/1, 47/1, 47/1, 21/1, 47/1)",237.407,148564,148564,Y
"(22/1, 46/1, 50/1, 14/1, 13/1)",237.412,148565,148565,Y
"(31/1, 1/1, 38/1, 17/1, 6/1, 60/1, 49/1, 43/1, 53/1, 43/1, 26/1, 15/1, 20/1, 6/1, 20/1, 42/1, 8/1, 32/1, 20/1)",237.422,148567,148567,Y
"(32/1, 34/1, 25/1, 6/1, 13/1, 42/1, 27/1, 57/1, 43/1, 8/1, 1/1, 55/1, 25/1, 36/1, 58/1)",237.429,148571,148571,Y
"(12/1, 5/1, 20/1, 26/1, 4/1, 29/1, 11/1, 45/1, 38/1, 35/1, 14/1, 18/1, 1/1, 59/1, 48/1, 42/1, 37/1)",237.441,148578,148578,Y
"(19/1, 59/1, 32/1, 14/1, 8/1)",237.45,148579,148579,Y
"(7/1, 30/1, 48/1, 58/1, 42/1, 34/1, 29/1)",237.469,148584,148584,Y
"(28/1, 15/1, 10/1, 58/1, 22/1, 50/1, 43/1, 18/1, 43/1, 32/1, 49/1, 11/1, 36/1, 33/1, 6/1, 23/1, 21/1)",237.482,148591,148591,Y
